Freq.	V(vout)
2.75422870333814e+03	(-9.07577564516770e+01dB,-1.79759100265814e+02°)
2.81838293126442e+03	(-9.11577645741212e+01dB,-1.79782240260206e+02°)
2.88403150312658e+03	(-9.15577724412704e+01dB,-1.79806081076248e+02°)
2.95120922666635e+03	(-9.19577799465428e+01dB,-1.79830693736478e+02°)
3.01995172040198e+03	(-9.23577869643261e+01dB,-1.79856153847382e+02°)
3.09029543251356e+03	(-9.27577933470059e+01dB,-1.79882541937871e+02°)
3.16227766016835e+03	(-9.31577989215456e+01dB,-1.79909943821664e+02°)
3.23593656929625e+03	(-9.35578034855531e+01dB,-1.79938450985258e+02°)
3.31131121482588e+03	(-9.39578068027567e+01dB,-1.79968161003333e+02°)
3.38844156139199e+03	(-9.43578085978019e+01dB,-1.79999177983521e+02°)
3.46736850452528e+03	(-9.47578085502706e+01dB,1.79968386957385e+02°)
3.54813389233572e+03	(-9.51578062878039e+01dB,1.79934415183533e+02°)
3.63078054770097e+03	(-9.55578013781975e+01dB,1.79898779994075e+02°)
3.71535229097168e+03	(-9.59577933203171e+01dB,1.79861346038646e+02°)
3.80189396320557e+03	(-9.63577815336576e+01dB,1.79821968691534e+02°)
3.89045144994276e+03	(-9.67577653463459e+01dB,1.79780493381689e+02°)
3.98107170553493e+03	(-9.71577439813573e+01dB,1.79736754875454e+02°)
4.07380277804108e+03	(-9.75577165406777e+01dB,1.79690576508774e+02°)
4.16869383470331e+03	(-9.79576819871119e+01dB,1.79641769365369e+02°)
4.26579518801588e+03	(-9.83576391233855e+01dB,1.79590131397189e+02°)
4.36515832240161e+03	(-9.87575865681434e+01dB,1.79535446483203e+02°)
4.46683592150958e+03	(-9.91575227283828e+01dB,1.79477483422359e+02°)
4.57088189614870e+03	(-9.95574457677967e+01dB,1.79415994856315e+02°)
4.67735141287193e+03	(-9.99573535704226e+01dB,1.79350716117279e+02°)
4.78630092322633e+03	(-1.00357243698905e+02dB,1.79281363996066e+02°)
4.89778819368441e+03	(-1.00757113346576e+02dB,1.79207635425231e+02°)
5.01187233627267e+03	(-1.01156959282448e+02dB,1.79129206071901e+02°)
5.12861383991359e+03	(-1.01556777788070e+02dB,1.79045728834704e+02°)
5.24807460249767e+03	(-1.01956564585059e+02dB,1.78956832238997e+02°)
5.37031796370247e+03	(-1.02356314751939e+02dB,1.78862118724419e+02°)
5.49540873857618e+03	(-1.02756022628715e+02dB,1.78761162818669e+02°)
5.62341325190343e+03	(-1.03155681707402e+02dB,1.78653509191340e+02°)
5.75439937337150e+03	(-1.03555284506455e+02dB,1.78538670581662e+02°)
5.88843655355582e+03	(-1.03954822426767e+02dB,1.78416125594098e+02°)
6.02559586074351e+03	(-1.04354285586555e+02dB,1.78285316356014e+02°)
6.16595001861475e+03	(-1.04753662632102e+02dB,1.78145646032038e+02°)
6.30957344480186e+03	(-1.05152940520865e+02dB,1.77996476190381e+02°)
6.45654229034648e+03	(-1.05552104273023e+02dB,1.77837124017294e+02°)
6.60693448007588e+03	(-1.05951136686941e+02dB,1.77666859377082e+02°)
6.76082975391974e+03	(-1.06350018013487e+02dB,1.77484901716819e+02°)
6.91830970918928e+03	(-1.06748725583396e+02dB,1.77290416817067e+02°)
7.07945784384129e+03	(-1.07147233381180e+02dB,1.77082513392838e+02°)
7.24435960074981e+03	(-1.07545511558197e+02dB,1.76860239552683e+02°)
7.41310241300908e+03	(-1.07943525876638e+02dB,1.76622579128493e+02°)
7.58577575029174e+03	(-1.08341237075120e+02dB,1.76368447894468e+02°)
7.76247116628682e+03	(-1.08738600145592e+02dB,1.76096689701078e+02°)
7.94328234724272e+03	(-1.09135563510036e+02dB,1.75806072558960e+02°)
8.12830516164089e+03	(-1.09532068084326e+02dB,1.75495284718958e+02°)
8.31763771102661e+03	(-1.09928046215362e+02dB,1.75162930808319e+02°)
8.51138038202366e+03	(-1.10323420476431e+02dB,1.74807528099847e+02°)
8.70963589956070e+03	(-1.10718102304636e+02dB,1.74427503011224e+02°)
8.91250938133734e+03	(-1.11111990463304e+02dB,1.74021187956138e+02°)
9.12010839355898e+03	(-1.11504969311617e+02dB,1.73586818698147e+02°)
9.33254300796979e+03	(-1.11896906863510e+02dB,1.73122532392778e+02°)
9.54992586021424e+03	(-1.12287652618283e+02dB,1.72626366543994e+02°)
9.77237220955798e+03	(-1.12677035146686e+02dB,1.72096259148273e+02°)
9.99999999999987e+03	(-1.13064859418800e+02dB,1.71530050353451e+02°)
1.02329299228074e+04	(-1.13450903864211e+02dB,1.70925486020259e+02°)
1.04712854805089e+04	(-1.13834917161286e+02dB,1.70280223641518e+02°)
1.07151930523759e+04	(-1.14216614761451e+02dB,1.69591841146007e+02°)
1.09647819614317e+04	(-1.14595675166841e+02dB,1.68857849188632e+02°)
1.12201845430195e+04	(-1.14971735996350e+02dB,1.68075707601873e+02°)
1.14815362149687e+04	(-1.15344389896738e+02dB,1.67242846749556e+02°)
1.17489755493951e+04	(-1.15713180382816e+02dB,1.66356694574420e+02°)
1.20226443461740e+04	(-1.16077597724325e+02dB,1.65414710154235e+02°)
1.23026877081237e+04	(-1.16437075037392e+02dB,1.64414424562304e+02°)
1.25892541179415e+04	(-1.16790984784900e+02dB,1.63353489748486e+02°)
1.28824955169312e+04	(-1.17138635941733e+02dB,1.62229735994222e+02°)
1.31825673855639e+04	(-1.17479272135232e+02dB,1.61041238225119e+02°)
1.34896288259164e+04	(-1.17812071124275e+02dB,1.59786391063041e+02°)
1.38038426460287e+04	(-1.18136146026280e+02dB,1.58463991945398e+02°)
1.41253754462274e+04	(-1.18450548731978e+02dB,1.57073330920815e+02°)
1.44543977074591e+04	(-1.18754275952691e+02dB,1.55614284852388e+02°)
1.47910838816819e+04	(-1.19046278312510e+02dB,1.54087412751682e+02°)
1.51356124843619e+04	(-1.19325472816088e+02dB,1.52494047891693e+02°)
1.54881661891246e+04	(-1.19590758881695e+02dB,1.50836381307420e+02°)
1.58489319246109e+04	(-1.19841037923374e+02dB,1.49117530431046e+02°)
1.62181009735891e+04	(-1.20075236197854e+02dB,1.47341586099710e+02°)
1.65958690743754e+04	(-1.20292330315481e+02dB,1.45513631202938e+02°)
1.69824365246172e+04	(-1.20491374476237e+02dB,1.43639724969810e+02°)
1.73780082874935e+04	(-1.20671528171795e+02dB,1.41726848433603e+02°)
1.77827941003890e+04	(-1.20832082840721e+02dB,1.39782808948863e+02°)
1.81970085860996e+04	(-1.20972485826207e+02dB,1.37816104627832e+02°)
1.86208713666284e+04	(-1.21092360005229e+02dB,1.35835752917881e+02°)
1.90546071796322e+04	(-1.21191517656398e+02dB,1.33851090848819e+02°)
1.94984459975802e+04	(-1.21269967504818e+02dB,1.31871557273725e+02°)
1.99526231496885e+04	(-1.21327914389550e+02dB,1.29906469280612e+02°)
2.04173794466950e+04	(-1.21365751580077e+02dB,1.27964805564559e+02°)
2.08929613085401e+04	(-1.21384046345518e+02dB,1.26055008819444e+02°)
2.13796208950220e+04	(-1.21383519877629e+02dB,1.24184817256257e+02°)
2.18776162394952e+04	(-1.21365023025339e+02dB,1.22361132495638e+02°)
2.23872113856831e+04	(-1.21329509480795e+02dB,1.20589927752335e+02°)
2.29086765276774e+04	(-1.21278008061106e+02dB,1.18876196891563e+02°)
2.34422881531989e+04	(-1.21211595580074e+02dB,1.17223941993740e+02°)
2.39883291901946e+04	(-1.21131371542309e+02dB,1.15636194794979e+02°)
2.45470891568500e+04	(-1.21038435568568e+02dB,1.14115065905766e+02°)
2.51188643150954e+04	(-1.20933868123474e+02dB,1.12661815046140e+02°)
2.57039578276883e+04	(-1.20818714803739e+02dB,1.11276935561341e+02°)
2.63026799189534e+04	(-1.20693974182091e+02dB,1.09960247030288e+02°)
2.69153480392688e+04	(-1.20560589002053e+02dB,1.08710990663273e+02°)
2.75422870333813e+04	(-1.20419440383273e+02dB,1.07527923233450e+02°)
2.81838293126441e+04	(-1.20271344620333e+02dB,1.06409406358920e+02°)
2.88403150312656e+04	(-1.20117052129359e+02dB,1.05353488950959e+02°)
2.95120922666634e+04	(-1.19957248104462e+02dB,1.04357981508248e+02°)
3.01995172040197e+04	(-1.19792554478319e+02dB,1.03420521640909e+02°)
3.09029543251354e+04	(-1.19623532828004e+02dB,1.02538630747847e+02°)
3.16227766016833e+04	(-1.19450687920640e+02dB,1.01709762160250e+02°)
3.23593656929623e+04	(-1.19274471647656e+02dB,1.00931341322963e+02°)
3.31131121482586e+04	(-1.19095287147684e+02dB,1.00200798740173e+02°)
3.38844156139197e+04	(-1.18913492964110e+02dB,9.95155964849944e+01°)
3.46736850452526e+04	(-1.18729407122881e+02dB,9.88732490870553e+01°)
3.54813389233570e+04	(-1.18543311049276e+02dB,9.82713395860109e+01°)
3.63078054770096e+04	(-1.18355453269136e+02dB,9.77075314866443e+01°)
3.71535229097167e+04	(-1.18166052861183e+02dB,9.71795772840409e+01°)
3.80189396320555e+04	(-1.17975302643354e+02dB,9.66853241539850e+01°)
3.89045144994275e+04	(-1.17783372088187e+02dB,9.62227173287929e+01°)
3.98107170553491e+04	(-1.17590409971112e+02dB,9.57898016075844e+01°)
4.07380277804107e+04	(-1.17396546761615e+02dB,9.53847213829787e+01°)
4.16869383470329e+04	(-1.17201896771231e+02dB,9.50057195064923e+01°)
4.26579518801586e+04	(-1.17006560074789e+02dB,9.46511352613154e+01°)
4.36515832240159e+04	(-1.16810624222509e+02dB,9.43194016647180e+01°)
4.46683592150956e+04	(-1.16614165760937e+02dB,9.40090422823132e+01°)
4.57088189614868e+04	(-1.16417251580422e+02dB,9.37186677022950e+01°)
4.67735141287191e+04	(-1.16219940106146e+02dB,9.34469717888866e+01°)
4.78630092322631e+04	(-1.16022282348782e+02dB,9.31927278103247e+01°)
4.89778819368439e+04	(-1.15824322829735e+02dB,9.29547845164581e+01°)
5.01187233627264e+04	(-1.15626100394713e+02dB,9.27320622247238e+01°)
5.12861383991357e+04	(-1.15427648928200e+02dB,9.25235489596312e+01°)
5.24807460249764e+04	(-1.15228997980207e+02dB,9.23282966796471e+01°)
5.37031796370244e+04	(-1.15030173315524e+02dB,9.21454176168393e+01°)
5.49540873857616e+04	(-1.14831197394677e+02dB,9.19740807469937e+01°)
5.62341325190340e+04	(-1.14632089794759e+02dB,9.18135084023691e+01°)
5.75439937337148e+04	(-1.14432867577426e+02dB,9.16629730346688e+01°)
5.88843655355580e+04	(-1.14233545610519e+02dB,9.15217941321359e+01°)
6.02559586074348e+04	(-1.14034136849014e+02dB,9.13893352918789e+01°)
6.16595001861472e+04	(-1.13834652580348e+02dB,9.12650014464377e+01°)
6.30957344480183e+04	(-1.13635102638560e+02dB,9.11482362418286e+01°)
6.45654229034645e+04	(-1.13435495591150e+02dB,9.10385195632204e+01°)
6.60693448007586e+04	(-1.13235838902090e+02dB,9.09353652034093e+01°)
6.76082975391971e+04	(-1.13036139073998e+02dB,9.08383186687003e+01°)
6.91830970918925e+04	(-1.12836401772107e+02dB,9.07469551163439e+01°)
7.07945784384127e+04	(-1.12636631932349e+02dB,9.06608774175431e+01°)
7.24435960074979e+04	(-1.12436833855573e+02dB,9.05797143397774e+01°)
7.41310241300906e+04	(-1.12237011289656e+02dB,9.05031188423850e+01°)
7.58577575029172e+04	(-1.12037167501072e+02dB,9.04307664792355e+01°)
7.76247116628679e+04	(-1.11837305337247e+02dB,9.03623539025875e+01°)
7.94328234724269e+04	(-1.11637427280905e+02dB,9.02975974623194e+01°)
8.12830516164086e+04	(-1.11437535497403e+02dB,9.02362318949733e+01°)
8.31763771102658e+04	(-1.11237631875985e+02dB,9.01780090972488e+01°)
8.51138038202363e+04	(-1.11037718065717e+02dB,9.01226969788193e+01°)
8.70963589956067e+04	(-1.10837795506797e+02dB,9.00700783896177e+01°)
8.91250938133731e+04	(-1.10637865457827e+02dB,9.00199501169403e+01°)
9.12010839355895e+04	(-1.10437929019584e+02dB,8.99721219480067e+01°)
9.33254300796976e+04	(-1.10237987155722e+02dB,8.99264157937895e+01°)
9.54992586021420e+04	(-1.10038040710812e+02dB,8.98826648702684e+01°)
9.77237220955795e+04	(-1.09838090426069e+02dB,8.98407129333344e+01°)
9.99999999999984e+04	(-1.09638136953048e+02dB,8.98004135639743e+01°)
1.02329299228074e+05	(-1.09438180865590e+02dB,8.97616295003799e+01°)
1.04712854805088e+05	(-1.09238222670235e+02dB,8.97242320140020e+01°)
1.07151930523759e+05	(-1.09038262815299e+02dB,8.96881003266250e+01°)
1.09647819614317e+05	(-1.08838301698800e+02dB,8.96531210657752e+01°)
1.12201845430195e+05	(-1.08638339675366e+02dB,8.96191877559763e+01°)
1.14815362149686e+05	(-1.08438377062269e+02dB,8.95862003434320e+01°)
1.17489755493951e+05	(-1.08238414144700e+02dB,8.95540647519734e+01°)
1.20226443461739e+05	(-1.08038451180372e+02dB,8.95226924681752e+01°)
1.23026877081236e+05	(-1.07838488403553e+02dB,8.94920001536998e+01°)
1.25892541179415e+05	(-1.07638526028598e+02dB,8.94619092830829e+01°)
1.28824955169311e+05	(-1.07438564253035e+02dB,8.94323458052363e+01°)
1.31825673855639e+05	(-1.07238603260292e+02dB,8.94032398271170e+01°)
1.34896288259163e+05	(-1.07038643222075e+02dB,8.93745253180467e+01°)
1.38038426460286e+05	(-1.06838684300480e+02dB,8.93461398333433e+01°)
1.41253754462273e+05	(-1.06638726649847e+02dB,8.93180242559313e+01°)
1.44543977074590e+05	(-1.06438770418402e+02dB,8.92901225547443e+01°)
1.47910838816818e+05	(-1.06238815749727e+02dB,8.92623815588081e+01°)
1.51356124843618e+05	(-1.06038862784050e+02dB,8.92347507459093e+01°)
1.54881661891246e+05	(-1.05838911659420e+02dB,8.92071820449188e+01°)
1.58489319246109e+05	(-1.05638962512750e+02dB,8.91796296508060e+01°)
1.62181009735890e+05	(-1.05439015480763e+02dB,8.91520498515106e+01°)
1.65958690743753e+05	(-1.05239070700857e+02dB,8.91244008658695e+01°)
1.69824365246172e+05	(-1.05039128311888e+02dB,8.90966426918482e+01°)
1.73780082874935e+05	(-1.04839188454903e+02dB,8.90687369643819e+01°)
1.77827941003889e+05	(-1.04639251273808e+02dB,8.90406468221584e+01°)
1.81970085860995e+05	(-1.04439316916001e+02dB,8.90123367827601e+01°)
1.86208713666284e+05	(-1.04239385532974e+02dB,8.89837726255798e+01°)
1.90546071796322e+05	(-1.04039457280871e+02dB,8.89549212819798e+01°)
1.94984459975801e+05	(-1.03839532321043e+02dB,8.89257507322071e+01°)
1.99526231496885e+05	(-1.03639610820567e+02dB,8.88962299085989e+01°)
2.04173794466949e+05	(-1.03439692952770e+02dB,8.88663286046303e+01°)
2.08929613085400e+05	(-1.03239778897730e+02dB,8.88360173894373e+01°)
2.13796208950220e+05	(-1.03039868842781e+02dB,8.88052675273995e+01°)
2.18776162394952e+05	(-1.02839962983018e+02dB,8.87740509024492e+01°)
2.23872113856830e+05	(-1.02640061521796e+02dB,8.87423399467840e+01°)
2.29086765276773e+05	(-1.02440164671247e+02dB,8.87101075736602e+01°)
2.34422881531988e+05	(-1.02240272652789e+02dB,8.86773271139931e+01°)
2.39883291901945e+05	(-1.02040385697662e+02dB,8.86439722564873e+01°)
2.45470891568499e+05	(-1.01840504047460e+02dB,8.86100169910577e+01°)
2.51188643150954e+05	(-1.01640627954695e+02dB,8.85754355552987e+01°)
2.57039578276882e+05	(-1.01440757683361e+02dB,8.85402023837810e+01°)
2.63026799189534e+05	(-1.01240893509528e+02dB,8.85042920599916e+01°)
2.69153480392687e+05	(-1.01041035721954e+02dB,8.84676792706943e+01°)
2.75422870333812e+05	(-1.00841184622715e+02dB,8.84303387625683e+01°)
2.81838293126440e+05	(-1.00641340527867e+02dB,8.83922453009333e+01°)
2.88403150312656e+05	(-1.00441503768128e+02dB,8.83533736304189e+01°)
2.95120922666633e+05	(-1.00241674689591e+02dB,8.83136984374241e+01°)
3.01995172040196e+05	(-1.00041853654463e+02dB,8.82731943142447e+01°)
3.09029543251354e+05	(-9.98420410418441e+01dB,8.82318357247318e+01°)
3.16227766016832e+05	(-9.96422372485266e+01dB,8.81895969713637e+01°)
3.23593656929623e+05	(-9.94424426898428e+01dB,8.81464521636291e+01°)
3.31131121482585e+05	(-9.92426578005412e+01dB,8.81023751876102e+01°)
3.38844156139197e+05	(-9.90428830357053e+01dB,8.80573396766786e+01°)
3.46736850452526e+05	(-9.88431188717126e+01dB,8.80113189832011e+01°)
3.54813389233569e+05	(-9.86433658072367e+01dB,8.79642861511895e+01°)
3.63078054770095e+05	(-9.84436243642952e+01dB,8.79162138898034e+01°)
3.71535229097166e+05	(-9.82438950893440e+01dB,8.78670745476344e+01°)
3.80189396320555e+05	(-9.80441785544224e+01dB,8.78168400877190e+01°)
3.89045144994274e+05	(-9.78444753583500e+01dB,8.77654820631920e+01°)
3.98107170553490e+05	(-9.76447861279772e+01dB,8.77129715935479e+01°)
4.07380277804106e+05	(-9.74451115194941e+01dB,8.76592793414396e+01°)
4.16869383470328e+05	(-9.72454522197982e+01dB,8.76043754899697e+01°)
4.26579518801585e+05	(-9.70458089479243e+01dB,8.75482297204282e+01°)
4.36515832240158e+05	(-9.68461824565407e+01dB,8.74908111904350e+01°)
4.46683592150955e+05	(-9.66465735335119e+01dB,8.74320885124453e+01°)
4.57088189614867e+05	(-9.64469830035343e+01dB,8.73720297325801e+01°)
4.67735141287190e+05	(-9.62474117298447e+01dB,8.73106023097553e+01°)
4.78630092322630e+05	(-9.60478606160079e+01dB,8.72477730950721e+01°)
4.89778819368438e+05	(-9.58483306077838e+01dB,8.71835083114467e+01°)
5.01187233627263e+05	(-9.56488226950810e+01dB,8.71177735334513e+01°)
5.12861383991356e+05	(-9.54493379139973e+01dB,8.70505336673440e+01°)
5.24807460249763e+05	(-9.52498773489534e+01dB,8.69817529312744e+01°)
5.37031796370243e+05	(-9.50504421349220e+01dB,8.69113948356406e+01°)
5.49540873857615e+05	(-9.48510334597583e+01dB,8.68394221635861e+01°)
5.62341325190339e+05	(-9.46516525666341e+01dB,8.67657969516284e+01°)
5.75439937337147e+05	(-9.44523007565820e+01dB,8.66904804704046e+01°)
5.88843655355579e+05	(-9.42529793911526e+01dB,8.66134332055293e+01°)
6.02559586074347e+05	(-9.40536898951907e+01dB,8.65346148385606e+01°)
6.16595001861471e+05	(-9.38544337597349e+01dB,8.64539842280743e+01°)
6.30957344480182e+05	(-9.36552125450462e+01dB,8.63714993908396e+01°)
6.45654229034644e+05	(-9.34560278837696e+01dB,8.62871174831093e+01°)
6.60693448007584e+05	(-9.32568814842365e+01dB,8.62007947820194e+01°)
6.76082975391970e+05	(-9.30577751339111e+01dB,8.61124866671166e+01°)
6.91830970918924e+05	(-9.28587107029888e+01dB,8.60221476020137e+01°)
7.07945784384125e+05	(-9.26596901481507e+01dB,8.59297311161979e+01°)
7.24435960074977e+05	(-9.24607155164819e+01dB,8.58351897869971e+01°)
7.41310241300904e+05	(-9.22617889495596e+01dB,8.57384752217307e+01°)
7.58577575029170e+05	(-9.20629126877173e+01dB,8.56395380400660e+01°)
7.76247116628678e+05	(-9.18640890744916e+01dB,8.55383278566031e+01°)
7.94328234724267e+05	(-9.16653205612601e+01dB,8.54347932637201e+01°)
8.12830516164085e+05	(-9.14666097120755e+01dB,8.53288818147081e+01°)
8.31763771102656e+05	(-9.12679592087039e+01dB,8.52205400072345e+01°)
8.51138038202361e+05	(-9.10693718558765e+01dB,8.51097132671731e+01°)
8.70963589956065e+05	(-9.08708505867586e+01dB,8.49963459328423e+01°)
8.91250938133729e+05	(-9.06723984686479e+01dB,8.48803812397041e+01°)
9.12010839355893e+05	(-9.04740187089062e+01dB,8.47617613055730e+01°)
9.33254300796974e+05	(-9.02757146611353e+01dB,8.46404271163896e+01°)
9.54992586021419e+05	(-9.00774898316032e+01dB,8.45163185126258e+01°)
9.77237220955793e+05	(-8.98793478859306e+01dB,8.43893741763834e+01°)
1.00000000000000e+06	(-8.96812926560436e+01dB,8.42595316192617e+01°)
