Freq.	V(vout)
6.60693448007591e+02	(-6.48756020061519e+01dB,-1.78160145380153e+02°)
6.76082975391976e+02	(-6.52756229581772e+01dB,-1.78202428333486e+02°)
6.91830970918931e+02	(-6.56756430462627e+01dB,-1.78243766643483e+02°)
7.07945784384132e+02	(-6.60756623122883e+01dB,-1.78284183059743e+02°)
7.24435960074984e+02	(-6.64756807964499e+01dB,-1.78323699887396e+02°)
7.41310241300911e+02	(-6.68756985373387e+01dB,-1.78362339003106e+02°)
7.58577575029177e+02	(-6.72757155720179e+01dB,-1.78400121871083e+02°)
7.76247116628685e+02	(-6.76757319360958e+01dB,-1.78437069559128e+02°)
7.94328234724275e+02	(-6.80757476637968e+01dB,-1.78473202754744e+02°)
8.12830516164092e+02	(-6.84757627880292e+01dB,-1.78508541781340e+02°)
8.31763771102664e+02	(-6.88757773404511e+01dB,-1.78543106614569e+02°)
8.51138038202369e+02	(-6.92757913515328e+01dB,-1.78576916898834e+02°)
8.70963589956073e+02	(-6.96758048506183e+01dB,-1.78609991963988e+02°)
8.91250938133738e+02	(-7.00758178659829e+01dB,-1.78642350842285e+02°)
9.12010839355902e+02	(-7.04758304248898e+01dB,-1.78674012285611e+02°)
9.33254300796983e+02	(-7.08758425536440e+01dB,-1.78704994783033e+02°)
9.54992586021428e+02	(-7.12758542776438e+01dB,-1.78735316578731e+02°)
9.77237220955802e+02	(-7.16758656214314e+01dB,-1.78764995690344e+02°)
9.99999999999991e+02	(-7.20758766087404e+01dB,-1.78794049927784e+02°)
1.02329299228075e+03	(-7.24758872625415e+01dB,-1.78822496912582e+02°)
1.04712854805089e+03	(-7.28758976050870e+01dB,-1.78850354097809e+02°)
1.07151930523760e+03	(-7.32759076579531e+01dB,-1.78877638788644e+02°)
1.09647819614318e+03	(-7.36759174420794e+01dB,-1.78904368163655e+02°)
1.12201845430195e+03	(-7.40759269778081e+01dB,-1.78930559296849e+02°)
1.14815362149687e+03	(-7.44759362849200e+01dB,-1.78956229180579e+02°)
1.17489755493952e+03	(-7.48759453826695e+01dB,-1.78981394749375e+02°)
1.20226443461740e+03	(-7.52759542898165e+01dB,-1.79006072904797e+02°)
1.23026877081237e+03	(-7.56759630246573e+01dB,-1.79030280541380e+02°)
1.25892541179416e+03	(-7.60759716050525e+01dB,-1.79054034573779e+02°)
1.28824955169312e+03	(-7.64759800484533e+01dB,-1.79077351965214e+02°)
1.31825673855640e+03	(-7.68759883719244e+01dB,-1.79100249757318e+02°)
1.34896288259164e+03	(-7.72759965921650e+01dB,-1.79122745101506e+02°)
1.38038426460287e+03	(-7.76760047255264e+01dB,-1.79144855291991e+02°)
1.41253754462274e+03	(-7.80760127880264e+01dB,-1.79166597800573e+02°)
1.44543977074591e+03	(-7.84760207953605e+01dB,-1.79187990313350e+02°)
1.47910838816819e+03	(-7.88760287629082e+01dB,-1.79209050769487e+02°)
1.51356124843619e+03	(-7.92760367057356e+01dB,-1.79229797402225e+02°)
1.54881661891247e+03	(-7.96760446385928e+01dB,-1.79250248782280e+02°)
1.58489319246110e+03	(-8.00760525759053e+01dB,-1.79270423863834e+02°)
1.62181009735891e+03	(-8.04760605317587e+01dB,-1.79290342033305e+02°)
1.65958690743754e+03	(-8.08760685198767e+01dB,-1.79310023161103e+02°)
1.69824365246173e+03	(-8.12760765535901e+01dB,-1.79329487656618e+02°)
1.73780082874936e+03	(-8.16760846457959e+01dB,-1.79348756526648e+02°)
1.77827941003891e+03	(-8.20760928089060e+01dB,-1.79367851437563e+02°)
1.81970085860997e+03	(-8.24761010547829e+01dB,-1.79386794781448e+02°)
1.86208713666285e+03	(-8.28761093946602e+01dB,-1.79405609746544e+02°)
1.90546071796323e+03	(-8.32761178390477e+01dB,-1.79424320392291e+02°)
1.94984459975803e+03	(-8.36761263976162e+01dB,-1.79442951729323e+02°)
1.99526231496886e+03	(-8.40761350790605e+01dB,-1.79461529804765e+02°)
2.04173794466951e+03	(-8.44761438909372e+01dB,-1.79480081793230e+02°)
2.08929613085402e+03	(-8.48761528394734e+01dB,-1.79498636093937e+02°)
2.13796208950221e+03	(-8.52761619293414e+01dB,-1.79517222434382e+02°)
2.18776162394953e+03	(-8.56761711633953e+01dB,-1.79535871981054e+02°)
2.23872113856832e+03	(-8.60761805423633e+01dB,-1.79554617457693e+02°)
2.29086765276775e+03	(-8.64761900644882e+01dB,-1.79573493271661e+02°)
2.34422881531990e+03	(-8.68761997251104e+01dB,-1.79592535648982e+02°)
2.39883291901947e+03	(-8.72762095161823e+01dB,-1.79611782778710e+02°)
2.45470891568501e+03	(-8.76762194257061e+01dB,-1.79631274967274e+02°)
2.51188643150955e+03	(-8.80762294370814e+01dB,-1.79651054803539e+02°)
2.57039578276884e+03	(-8.84762395283516e+01dB,-1.79671167335345e+02°)
2.63026799189535e+03	(-8.88762496713306e+01dB,-1.79691660258352e+02°)
2.69153480392689e+03	(-8.92762598305959e+01dB,-1.79712584118079e+02°)
2.75422870333814e+03	(-8.96762699623241e+01dB,-1.79733992526091e+02°)
2.81838293126442e+03	(-9.00762800129488e+01dB,-1.79755942391333e+02°)
2.88403150312658e+03	(-9.04762899176117e+01dB,-1.79778494167718e+02°)
2.95120922666635e+03	(-9.08762995983773e+01dB,-1.79801712119122e+02°)
3.01995172040198e+03	(-9.12763089621767e+01dB,-1.79825664603033e+02°)
3.09029543251356e+03	(-9.16763178984376e+01dB,-1.79850424374193e+02°)
3.16227766016835e+03	(-9.20763262763566e+01dB,-1.79876068909657e+02°)
