Freq.	V(vout)
8.51138038202369e+02	(-7.01549338085259e+01dB,-1.78581672639805e+02°)
8.70963589956073e+02	(-7.05549351400123e+01dB,-1.78614683622807e+02°)
8.91250938133738e+02	(-7.09549365386911e+01dB,-1.78646983317031e+02°)
9.12010839355902e+02	(-7.13549380072099e+01dB,-1.78678590590147e+02°)
9.33254300796983e+02	(-7.17549395483679e+01dB,-1.78709524061880e+02°)
9.54992586021428e+02	(-7.21549411651176e+01dB,-1.78739802122763e+02°)
9.77237220955802e+02	(-7.25549428605672e+01dB,-1.78769442953384e+02°)
9.99999999999991e+02	(-7.29549446379824e+01dB,-1.78798464544182e+02°)
1.02329299228075e+03	(-7.33549465007892e+01dB,-1.78826884715841e+02°)
1.04712854805089e+03	(-7.37549484525752e+01dB,-1.78854721140349e+02°)
1.07151930523760e+03	(-7.41549504970923e+01dB,-1.78881991362806e+02°)
1.09647819614318e+03	(-7.45549526382579e+01dB,-1.78908712824012e+02°)
1.12201845430195e+03	(-7.49549548801566e+01dB,-1.78934902883961e+02°)
1.14815362149687e+03	(-7.53549572270412e+01dB,-1.78960578846276e+02°)
1.17489755493952e+03	(-7.57549596833326e+01dB,-1.78985757983698e+02°)
1.20226443461740e+03	(-7.61549622536197e+01dB,-1.79010457564713e+02°)
1.23026877081237e+03	(-7.65549649426580e+01dB,-1.79034694881414e+02°)
1.25892541179416e+03	(-7.69549677553667e+01dB,-1.79058487278695e+02°)
1.28824955169312e+03	(-7.73549706968254e+01dB,-1.79081852184910e+02°)
1.31825673855640e+03	(-7.77549737722678e+01dB,-1.79104807144083e+02°)
1.34896288259164e+03	(-7.81549769870745e+01dB,-1.79127369849827e+02°)
1.38038426460287e+03	(-7.85549803467632e+01dB,-1.79149558181091e+02°)
1.41253754462274e+03	(-7.89549838569755e+01dB,-1.79171390239878e+02°)
1.44543977074591e+03	(-7.93549875234609e+01dB,-1.79192884391097e+02°)
1.47910838816819e+03	(-7.97549913520576e+01dB,-1.79214059304717e+02°)
1.51356124843619e+03	(-8.01549953486672e+01dB,-1.79234934000385e+02°)
1.54881661891247e+03	(-8.05549995192259e+01dB,-1.79255527894710e+02°)
1.58489319246110e+03	(-8.09550038696681e+01dB,-1.79275860851417e+02°)
1.62181009735891e+03	(-8.13550084058842e+01dB,-1.79295953234579e+02°)
1.65958690743754e+03	(-8.17550131336690e+01dB,-1.79315825965162e+02°)
1.69824365246173e+03	(-8.21550180586612e+01dB,-1.79335500581140e+02°)
1.73780082874936e+03	(-8.25550231862719e+01dB,-1.79354999301427e+02°)
1.77827941003891e+03	(-8.29550285215993e+01dB,-1.79374345093939e+02°)
1.81970085860997e+03	(-8.33550340693300e+01dB,-1.79393561748055e+02°)
1.86208713666285e+03	(-8.37550398336219e+01dB,-1.79412673951837e+02°)
1.90546071796323e+03	(-8.41550458179674e+01dB,-1.79431707374338e+02°)
1.94984459975803e+03	(-8.45550520250346e+01dB,-1.79450688753375e+02°)
1.99526231496886e+03	(-8.49550584564808e+01dB,-1.79469645989175e+02°)
2.04173794466951e+03	(-8.53550651127363e+01dB,-1.79488608244315e+02°)
2.08929613085402e+03	(-8.57550719927530e+01dB,-1.79507606050419e+02°)
2.13796208950221e+03	(-8.61550790937117e+01dB,-1.79526671422103e+02°)
2.18776162394953e+03	(-8.65550864106842e+01dB,-1.79545837978693e+02°)
2.23872113856832e+03	(-8.69550939362396e+01dB,-1.79565141074287e+02°)
2.29086765276775e+03	(-8.73551016599909e+01dB,-1.79584617936753e+02°)
2.34422881531990e+03	(-8.77551095680683e+01dB,-1.79604307816326e+02°)
2.39883291901947e+03	(-8.81551176425123e+01dB,-1.79624252144481e+02°)
2.45470891568501e+03	(-8.85551258605707e+01dB,-1.79644494703832e+02°)
2.51188643150955e+03	(-8.89551341938886e+01dB,-1.79665081809861e+02°)
2.57039578276884e+03	(-8.93551426075726e+01dB,-1.79686062505307e+02°)
2.63026799189535e+03	(-8.97551510591121e+01dB,-1.79707488768143e+02°)
2.69153480392689e+03	(-9.01551594971347e+01dB,-1.79729415734119e+02°)
2.75422870333814e+03	(-9.05551678599728e+01dB,-1.79751901934902e+02°)
2.81838293126442e+03	(-9.09551760740114e+01dB,-1.79775009552943e+02°)
2.88403150312658e+03	(-9.13551840517858e+01dB,-1.79798804694270e+02°)
2.95120922666635e+03	(-9.17551916897905e+01dB,-1.79823357680489e+02°)
