Freq.	V(vout)
8.91250938133743e+000	(2.90932786828287e-004dB,-3.75472847554511e-001°)
9.12010839355907e+000	(3.11441123571802e-004dB,-3.84219770323534e-001°)
9.33254300796988e+000	(3.32915986328722e-004dB,-3.93170509240632e-001°)
9.54992586021433e+000	(3.55402925883067e-004dB,-4.02329817097011e-001°)
9.77237220955808e+000	(3.78949639702000e-004dB,-4.11702557769962e-001°)
9.99999999999997e+000	(4.03606073175981e-004dB,-4.21293708837526e-001°)
1.02329299228075e+001	(4.29424525511773e-004dB,-4.31108364255997e-001°)
1.04712854805090e+001	(4.56459760665098e-004dB,-4.41151737101892e-001°)
1.07151930523760e+001	(4.84769123529975e-004dB,-4.51429162380006e-001°)
1.09647819614318e+001	(5.14412661543790e-004dB,-4.61946099899265e-001°)
1.12201845430196e+001	(5.45453252036785e-004dB,-4.72708137218135e-001°)
1.14815362149688e+001	(5.77956735650689e-004dB,-4.83720992661374e-001°)
1.17489755493953e+001	(6.11992055940876e-004dB,-4.94990518410001e-001°)
1.20226443461741e+001	(6.47631405629227e-004dB,-5.06522703666383e-001°)
1.23026877081238e+001	(6.84950379720190e-004dB,-5.18323677896426e-001°)
1.25892541179416e+001	(7.24028135871687e-004dB,-5.30399714150908e-001°)
1.28824955169313e+001	(7.64947562233037e-004dB,-5.42757232468053e-001°)
1.31825673855640e+001	(8.07795453303210e-004dB,-5.55402803359512e-001°)
1.34896288259165e+001	(8.52662694005726e-004dB,-5.68343151381994e-001°)
1.38038426460288e+001	(8.99644452469465e-004dB,-5.81585158796874e-001°)
1.41253754462275e+001	(9.48840381840451e-004dB,-5.95135869320148e-001°)
1.44543977074592e+001	(1.00035483170205e-003dB,-6.09002491965219e-001°)
1.47910838816820e+001	(1.05429706938181e-003dB,-6.23192404981063e-001°)
1.51356124843620e+001	(1.11078151168511e-003dB,-6.37713159888425e-001°)
1.54881661891248e+001	(1.16992796759165e-003dB,-6.52572485616773e-001°)
1.58489319246111e+001	(1.23186189235957e-003dB,-6.67778292744843e-001°)
1.62181009735892e+001	(1.29671465363422e-003dB,-6.83338677847688e-001°)
1.65958690743755e+001	(1.36462381004992e-003dB,-6.99261927953319e-001°)
1.69824365246174e+001	(1.43573340298609e-003dB,-7.15556525112018e-001°)
1.73780082874937e+001	(1.51019426210596e-003dB,-7.32231151081623e-001°)
1.77827941003892e+001	(1.58816432519724e-003dB,-7.49294692132192e-001°)
1.81970085860998e+001	(1.66980897320587e-003dB,-7.66756243973487e-001°)
1.86208713666286e+001	(1.75530138095956e-003dB,-7.84625116809013e-001°)
1.90546071796324e+001	(1.84482288448418e-003dB,-8.02910840520328e-001°)
1.94984459975804e+001	(1.93856336556621e-003dB,-8.21623169985600e-001°)
1.99526231496887e+001	(2.03672165449324e-003dB,-8.40772090536503e-001°)
2.04173794466952e+001	(2.13950595174706e-003dB,-8.60367823557694e-001°)
2.08929613085403e+001	(2.24713426955783e-003dB,-8.80420832233306e-001°)
2.13796208950222e+001	(2.35983489428643e-003dB,-9.00941827445113e-001°)
2.18776162394954e+001	(2.47784687057123e-003dB,-9.21941773827092e-001°)
